Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63721225,01/10/2025 11:02:02 PM,01/10/2025 11:10:28 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1440 BRONX RIVER AVENUE,BRONX RIVER AVENUE,EAST  174 STREET,CROSS BRONX EXPRESSWAY,EAST  174 STREET,CROSS BRONX EXPRESSWAY,ADDRESS,BRONX,BRONX RIVER AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 11:10:30 PM,09 BRONX,2038860002,BRONX,1018017,243713,PHONE,Unspecified,BRONX,,,,,,,,40.83554666365087,-73.87797279135413,"(40.83554666365087, -73.87797279135413)"
63708077,01/10/2025 11:01:55 PM,01/11/2025 02:22:32 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11378,BORDEN AVENUE,BORDEN AVENUE,BORDEN AVENUE,MAURICE AVENUE,BORDEN AVENUE,MAURICE AVENUE,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 02:22:35 AM,05 QUEENS,,QUEENS,1009913,204232,ONLINE,Unspecified,QUEENS,,,,,,,,40.72720912909326,-73.90740981585108,"(40.72720912909326, -73.90740981585108)"
63721254,01/10/2025 10:58:26 PM,01/10/2025 11:47:17 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10024,67 WEST   91 STREET,WEST   91 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   91 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/10/2025 11:47:20 PM,07 MANHATTAN,,MANHATTAN,992779,226881,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78940795246119,-73.96919926309641,"(40.78940795246119, -73.96919926309641)"
63717270,01/10/2025 10:54:57 PM,01/11/2025 12:06:21 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11361,202-21 ROCKY HILL ROAD,ROCKY HILL ROAD,202 STREET,47 ROAD,202 STREET,47 ROAD,ADDRESS,BAYSIDE,ROCKY HILL ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/11/2025 12:06:23 AM,11 QUEENS,4055610054,QUEENS,1045667,213842,MOBILE,Unspecified,QUEENS,,,,,,,,40.75341011813287,-73.77832470701424,"(40.75341011813287, -73.77832470701424)"
63716155,01/10/2025 10:53:43 PM,01/11/2025 02:22:13 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11378,57 DRIVE,57 DRIVE,57 DRIVE,RUST STREET,57 DRIVE,RUST STREET,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 02:22:16 AM,05 QUEENS,,QUEENS,1008370,202187,ONLINE,Unspecified,QUEENS,,,,,,,,40.72160044478747,-73.9129841698734,"(40.72160044478747, -73.9129841698734)"
63721522,01/10/2025 10:52:23 PM,01/11/2025 01:01:41 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11364,61-53 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,HORACE HARDING EXPRESSWAY,64 AVENUE,HORACE HARDING EXPRESSWAY,64 AVENUE,ADDRESS,OAKLAND GARDENS,SPRINGFIELD BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/11/2025 01:01:44 AM,11 QUEENS,4076440002,QUEENS,1051708,212174,ONLINE,Unspecified,QUEENS,,,,,,,,40.74878787360487,-73.75653747894592,"(40.74878787360487, -73.75653747894592)"
63722566,01/10/2025 10:49:52 PM,01/11/2025 02:10:48 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11435,139-71 86 ROAD,86 ROAD,139 STREET,143 STREET,139 STREET,143 STREET,ADDRESS,JAMAICA,86 ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 02:10:51 AM,08 QUEENS,4097090062,QUEENS,1035789,197126,ONLINE,Unspecified,QUEENS,,,,,,,,40.70759198908889,-73.81410576098669,"(40.70759198908889, -73.81410576098669)"
63716245,01/10/2025 10:42:37 PM,01/11/2025 05:14:20 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,8630 16 AVENUE,16 AVENUE,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,16 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 05:14:24 AM,11 BROOKLYN,3063620056,BROOKLYN,982007,161280,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.609352427933594,-74.00807828794792,"(40.609352427933594, -74.00807828794792)"
63708997,01/10/2025 10:41:15 PM,01/11/2025 02:19:50 AM,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,10453,2183 MORRIS AVENUE,MORRIS AVENUE,CAMERON PLACE,EAST  182 STREET,CAMERON PLACE,EAST  182 STREET,ADDRESS,BRONX,MORRIS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 02:19:53 AM,05 BRONX,2031810042,BRONX,1011008,251157,ONLINE,Unspecified,BRONX,,,,,,,,40.85600226120347,-73.90327219214285,"(40.85600226120347, -73.90327219214285)"
63711192,01/10/2025 10:38:31 PM,01/10/2025 11:18:49 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10463,3801 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  238 STREET,STEVENSON PLACE,WEST  238 STREET,STEVENSON PLACE,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/10/2025 11:18:52 PM,08 BRONX,2032630326,BRONX,1012958,260634,MOBILE,Unspecified,BRONX,,,,,,,,40.88200759094359,-73.89618251855993,"(40.88200759094359, -73.89618251855993)"
63717306,01/10/2025 10:34:28 PM,01/11/2025 01:40:33 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10463,130 VAN CORTLANDT AVENUE WEST,VAN CORTLANDT AVENUE WEST,ORLOFF AVENUE,BAILEY AVENUE,ORLOFF AVENUE,BAILEY AVENUE,ADDRESS,BRONX,VAN CORTLANDT AVENUE WEST,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 01:40:36 AM,08 BRONX,2032630058,BRONX,1013571,261613,MOBILE,Unspecified,BRONX,,,,,,,,40.88469262294777,-73.89396142726204,"(40.88469262294777, -73.89396142726204)"
63717260,01/10/2025 10:34:21 PM,01/11/2025 01:14:22 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214,160 BAY   28 STREET,BAY   28 STREET,BENSON AVENUE,BATH AVENUE,BENSON AVENUE,BATH AVENUE,ADDRESS,BROOKLYN,BAY   28 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 01:14:24 AM,11 BROOKLYN,3064120070,BROOKLYN,984681,157809,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.59982551396723,-73.99844795126765,"(40.59982551396723, -73.99844795126765)"
63710298,01/10/2025 10:33:29 PM,01/11/2025 01:51:29 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11416,94-04 95 AVENUE,95 AVENUE,94 STREET,WOODHAVEN BOULEVARD,94 STREET,WOODHAVEN BOULEVARD,ADDRESS,OZONE PARK,95 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 01:51:31 AM,09 QUEENS,4090370002,QUEENS,1026368,189574,PHONE,Unspecified,QUEENS,,,,,,,,40.686913397757195,-73.8481331889025,"(40.686913397757195, -73.8481331889025)"
63710271,01/10/2025 10:33:24 PM,01/11/2025 02:20:11 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,75-28 60 LANE,60 LANE,75 AVENUE,ST FELIX AVENUE,75 AVENUE,ST FELIX AVENUE,ADDRESS,RIDGEWOOD,60 LANE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 02:20:15 AM,05 QUEENS,4035840014,QUEENS,1013425,193614,MOBILE,Unspecified,QUEENS,,,,,,,,40.69805438326074,-73.89478480784406,"(40.69805438326074, -73.89478480784406)"
63712392,01/10/2025 10:33:10 PM,01/11/2025 02:15:05 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,80-19 85 ROAD,85 ROAD,80 STREET,DEAD END,80 STREET,DEAD END,ADDRESS,WOODHAVEN,85 ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 02:15:10 AM,09 QUEENS,4088510302,QUEENS,1022206,192451,ONLINE,Unspecified,QUEENS,,,,,,,,40.69482891668223,-73.86312406853165,"(40.69482891668223, -73.86312406853165)"
63709095,01/10/2025 10:32:36 PM,01/10/2025 11:11:03 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11213,1492 PROSPECT PLACE,PROSPECT PLACE,ROCHESTER AVENUE,BUFFALO AVENUE,ROCHESTER AVENUE,BUFFALO AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/10/2025 11:11:07 PM,08 BROOKLYN,3013680074,BROOKLYN,1004518,184492,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.673041470344316,-73.92693396793167,"(40.673041470344316, -73.92693396793167)"
63721267,01/10/2025 10:31:45 PM,01/11/2025 12:10:25 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11374,65-38 AUSTIN STREET,AUSTIN STREET,65 ROAD,66 AVENUE,65 ROAD,66 AVENUE,ADDRESS,REGO PARK,AUSTIN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 12:10:28 AM,06 QUEENS,4031047501,QUEENS,1023161,203740,ONLINE,Unspecified,QUEENS,,,,,,,,40.72581035470789,-73.85961493565311,"(40.72581035470789, -73.85961493565311)"
63722567,01/10/2025 10:31:06 PM,01/11/2025 01:52:23 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,1015 70 STREET,70 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,BROOKLYN,70 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 01:52:25 AM,10 BROOKLYN,3058800074,BROOKLYN,981329,167639,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62680636492337,-74.01052289345184,"(40.62680636492337, -74.01052289345184)"
63722588,01/10/2025 10:28:17 PM,01/11/2025 05:02:40 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10314,12 WATSON AVENUE,WATSON AVENUE,SHELLEY AVENUE,RAWSON PLACE,SHELLEY AVENUE,RAWSON PLACE,ADDRESS,STATEN ISLAND,WATSON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 05:02:44 AM,02 STATEN ISLAND,5026320012,STATEN ISLAND,932487,154662,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.591036495973285,-74.18637629984838,"(40.591036495973285, -74.18637629984838)"
63716409,01/10/2025 10:28:15 PM,01/11/2025 03:15:19 AM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10034,BROADWAY,BROADWAY,BROADWAY,WEST  216 STREET,BROADWAY,WEST  216 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 03:15:22 AM,12 MANHATTAN,,MANHATTAN,1007718,256405,ONLINE,Unspecified,MANHATTAN,Van,,,,,,,40.87041578647481,-73.91514686699077,"(40.87041578647481, -73.91514686699077)"
63716248,01/10/2025 10:27:12 PM,01/11/2025 04:35:44 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11220,425 SENATOR STREET,SENATOR STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,SENATOR STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/11/2025 04:35:48 AM,10 BROOKLYN,3058510070,BROOKLYN,978117,170897,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63574724438328,-74.02209707387185,"(40.63574724438328, -74.02209707387185)"
63721255,01/10/2025 10:26:42 PM,01/11/2025 01:19:18 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11207,225 COVERT STREET,COVERT STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,COVERT STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 01:19:21 AM,04 BROOKLYN,3034180058,BROOKLYN,1009847,191044,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69101140545675,-73.90769807554534,"(40.69101140545675, -73.90769807554534)"
63719114,01/10/2025 10:26:27 PM,01/11/2025 01:40:04 AM,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11385,67-03 MYRTLE AVENUE,MYRTLE AVENUE,67 STREET,67 STREET,67 STREET,67 STREET,ADDRESS,RIDGEWOOD,MYRTLE AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 01:40:07 AM,05 QUEENS,4036800045,QUEENS,1015762,194871,MOBILE,Unspecified,QUEENS,,,,,,,,40.7014965385147,-73.88635090116873,"(40.7014965385147, -73.88635090116873)"
63715256,01/10/2025 10:24:50 PM,01/11/2025 01:19:34 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11216,833 LINCOLN PLACE,LINCOLN PLACE,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 01:19:37 AM,08 BROOKLYN,3012550060,BROOKLYN,998422,183625,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67067360770346,-73.9489118322751,"(40.67067360770346, -73.9489118322751)"
63714170,01/10/2025 10:24:29 PM,01/11/2025 04:04:41 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11208,542 ELTON STREET,ELTON STREET,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,ELTON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 04:04:43 AM,05 BROOKLYN,3040650027,BROOKLYN,1016898,183197,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66944998875235,-73.88231044960988,"(40.66944998875235, -73.88231044960988)"
63714323,01/10/2025 10:23:10 PM,01/11/2025 02:40:00 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11378,59-50 70 STREET,70 STREET,CALDWELL AVENUE,60 AVENUE,CALDWELL AVENUE,60 AVENUE,ADDRESS,MASPETH,70 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,01/11/2025 02:40:03 AM,05 QUEENS,4028320035,QUEENS,1014653,202971,MOBILE,Unspecified,QUEENS,,,,,,,,40.72373297142616,-73.8903139637653,"(40.72373297142616, -73.8903139637653)"
63721240,01/10/2025 10:22:30 PM,01/11/2025 01:26:24 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11414,155-46 77 STREET,77 STREET,FAIRFIELD PLACE,156 AVENUE,FAIRFIELD PLACE,156 AVENUE,ADDRESS,HOWARD BEACH,77 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 01:26:27 AM,10 QUEENS,4114560019,QUEENS,1024111,180685,MOBILE,Unspecified,QUEENS,,,,,,,,40.662525578501636,-73.85632391312623,"(40.662525578501636, -73.85632391312623)"
63712181,01/10/2025 10:21:35 PM,01/11/2025 02:49:10 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,56-10 64 STREET,64 STREET,56 AVENUE,CLINTON AVENUE,56 AVENUE,CLINTON AVENUE,ADDRESS,MASPETH,64 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 02:49:11 AM,05 QUEENS,4027090070,QUEENS,1011464,203301,MOBILE,Unspecified,QUEENS,,,,,,,,40.72464912626304,-73.90181769330388,"(40.72464912626304, -73.90181769330388)"
63712183,01/10/2025 10:20:39 PM,01/11/2025 03:04:02 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11378,68-09 53 AVENUE,53 AVENUE,68 STREET,69 STREET,68 STREET,69 STREET,ADDRESS,MASPETH,53 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 03:04:06 AM,05 QUEENS,4024090034,QUEENS,1012826,205785,ONLINE,Unspecified,QUEENS,,,,,,,,40.731462800796145,-73.89689334382827,"(40.731462800796145, -73.89689334382827)"
63716322,01/10/2025 10:20:30 PM,01/11/2025 02:07:54 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11378,56-10 64 STREET,64 STREET,56 AVENUE,CLINTON AVENUE,56 AVENUE,CLINTON AVENUE,ADDRESS,MASPETH,64 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 02:07:57 AM,05 QUEENS,4027090070,QUEENS,1011464,203301,MOBILE,Unspecified,QUEENS,,,,,,,,40.72464912626304,-73.90181769330388,"(40.72464912626304, -73.90181769330388)"
63721221,01/10/2025 10:20:21 PM,01/11/2025 12:54:15 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11375,99-21 67 ROAD,67 ROAD,AUSTIN STREET,BOOTH STREET,AUSTIN STREET,BOOTH STREET,ADDRESS,FOREST HILLS,67 ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 12:54:18 AM,06 QUEENS,4031680056,QUEENS,1024649,203159,MOBILE,Unspecified,QUEENS,,,,,,,,40.724208982379594,-73.85424995180986,"(40.724208982379594, -73.85424995180986)"
63710034,01/10/2025 10:20:20 PM,01/11/2025 02:29:24 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11365,64-20A 192 STREET,192 STREET,BEND,BEND,BEND,BEND,ADDRESS,FRESH MEADOWS,192 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/11/2025 02:29:27 AM,08 QUEENS,4071170003,QUEENS,1044607,208430,MOBILE,Unspecified,QUEENS,,,,,,,,40.73856288026834,-73.78219916791839,"(40.73856288026834, -73.78219916791839)"
63709081,01/10/2025 10:19:16 PM,01/11/2025 01:18:27 AM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11201,103 WASHINGTON STREET,WASHINGTON STREET,BROOKLYN QUEENS EP EB ET   28 B,PROSPECT STREET,BROOKLYN QUEENS EP EB ET   28 B,PROSPECT STREET,ADDRESS,BROOKLYN,WASHINGTON STREET,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 01:18:29 AM,02 BROOKLYN,,BROOKLYN,987107,194711,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70111302305257,-73.98969619455666,"(40.70111302305257, -73.98969619455666)"
63715322,01/10/2025 10:18:08 PM,01/11/2025 01:19:29 AM,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Street/Sidewalk,11201,112 CADMAN PLAZA EAST,CADMAN PLAZA EAST,BROOKLYN BRIDGE EN RAMP SANDS ST,RED CROSS PLACE,BROOKLYN BRIDGE EN RAMP SANDS ST,RED CROSS PLACE,ADDRESS,BROOKLYN,CADMAN PLAZA EAST,,Closed,,The Police Department issued a summons in response to the complaint.,01/11/2025 01:19:36 AM,02 BROOKLYN,,BROOKLYN,987086,194393,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.700240194197,-73.98977206522254,"(40.700240194197, -73.98977206522254)"
63712187,01/10/2025 10:17:34 PM,01/11/2025 05:01:30 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11368,102-05 35 AVENUE,35 AVENUE,102 STREET,103 STREET,102 STREET,103 STREET,ADDRESS,CORONA,35 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/11/2025 05:01:34 AM,03 QUEENS,4017360022,QUEENS,1021411,214222,MOBILE,Unspecified,QUEENS,,,,,,,,40.75458833069208,-73.86587075739271,"(40.75458833069208, -73.86587075739271)"
63717257,01/10/2025 10:17:11 PM,01/10/2025 11:18:38 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11375,BOOTH STREET,BOOTH STREET,67 ROAD,BOOTH STREET,67 ROAD,BOOTH STREET,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,01/10/2025 11:18:42 PM,06 QUEENS,,QUEENS,1024853,203579,MOBILE,Unspecified,QUEENS,,,,,,,,40.72536084485141,-73.85351143540792,"(40.72536084485141, -73.85351143540792)"
